"","ISO","Indicator","value.1992","value.2008","value.1993","value.1996","value.1991","value.1998","value.2015","value.2006","value.1990","value.1995","value.2005","value.2014","value.1994","value.2013","value.2016","value.2004","value.2002","value.2009","value.2010","value.1997","value.2011","value.2012","value.2000","value.2007","value.1999","value.2003","value.2001"
"3403","LKA","SUSI",0.907265278855746,0.866789130732234,0.907265278855746,0.94025674354141,0.874273814170083,0.94025674354141,0.888340727026854,0.892538417224236,0.857778081827251,0.94025674354141,0.904612349291034,0.891751261704777,0.907265278855746,0.855346102545669,0.892570920965077,0.91559520209531,0.932615854487141,0.85394968402161,0.841690973477624,0.94025674354141,0.830430952957564,0.820587576318722,0.94025674354141,0.879791359752206,0.94025674354141,0.925069021779776,0.937817746360115
"3430","SDN","SUSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457","SUR","SUSI",1.22686474080967,1.17309158371673,1.22686474080967,1.27798410501007,1.20130505870947,1.30354378711027,0.998744578065372,1.24339530224905,1.20130505870947,1.25242442290987,1.27313084274637,1.01083333774716,1.25242442290987,1.03338418708102,0.998744578065372,1.30045403656235,1.33323335669728,1.13568756292502,1.09006356236262,1.27798410501007,1.04815644817664,1.06475973164772,1.3316594374205,1.20809130795046,1.31632362816037,1.31930235095325,1.33606262093754
"3484","SWE","SUSI",0.181202359174647,0.188386179652139,0.181202359174647,0.193807740682449,0.182778031863122,0.201686104124825,0.129520294992661,0.215987573340096,0.179626686486172,0.193807740682449,0.23086893749384,0.132113030504755,0.181202359174647,0.1373913946116,0.129520294992661,0.255231424216406,0.260822899625039,0.179465630054924,0.170782964605577,0.195383413370924,0.157831572725382,0.146459770102184,0.215867158321101,0.199663542033415,0.207988794878725,0.280748273647765,0.240617481566697
"3511","CHE","SUSI",0,1.6040485167088,5.19772910260447e-23,0,0,0,3.29445220837015,0.968741239554148,0,0,0.682665505320544,3.21998860621779,0,3.08108126442291,3.29445220837015,0.443981416065752,0.119998126705886,1.95049592773054,2.3030463057224,7.98371190160047e-21,2.60821112827422,2.88781610493362,0,1.27384392165015,1.49029288829875e-19,0.25597174234062,0.0364353227777582
"3538","TJK","SUSI",1.30842026241773,1.18016864769422,1.30842026241773,1.31024257476093,NA,1.31024257476093,1.24982793154429,1.2224245991246,NA,1.31024257476093,1.24629286307001,1.25836039277568,1.31024257476093,1.18723249268019,1.25122751489428,1.26581284991233,1.29323122112168,1.15385868073252,1.17575788383499,1.31024257476093,1.18282807413084,1.18608876088567,1.31024257476093,1.20178632541216,1.31024257476093,1.27820455467626,1.30481249414054
"3565","THA","SUSI",0.420065096350315,0.565806713511437,0.429919995971437,0.485164289039841,0.412105369733256,0.507622089137974,0.529700854635295,0.570596722312234,0.401587159560712,0.474172285616282,0.566586037106288,0.53146784281297,0.434942204432201,0.534764052285103,0.529700854635295,0.561822463710927,0.548466506965097,0.558454414231815,0.551434664025051,0.496535327064212,0.544986797335464,0.539350148607375,0.529700854635295,0.573252227419596,0.518803609861939,0.555747382024103,0.539828730982301
"3592","TGO","SUSI",0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181,0.13771316276181
"3619","TUN","SUSI",1.53742716817789,1.84207464280154,1.49631948988436,1.562091775154,1.58264561430077,1.59086714995947,1.98213394697424,1.76739417335249,1.54153793600724,1.4839871863963,1.72412658360784,1.98155964649812,1.44699027593213,1.98048832372803,1.98213394697424,1.656405006117,1.62904714155329,1.8650312045339,1.89623326665379,1.57442407864206,1.90655269904052,1.94989485800109,1.61964252476494,1.78606500038546,1.60319945344753,1.63433236562898,1.62412998237793
"3646","TUR","SUSI",0.435880984951814,0.545276495484691,0.439047190653644,0.443268798256082,0.432714779249985,0.462266032467057,0.540886125746376,0.547069434356519,0.429654113738217,0.441791235595229,0.547910149773821,0.541100986482686,0.441791235595229,0.54150179617862,0.540886125746376,0.548674892661842,0.549860051299409,0.544382476805478,0.543528895147608,0.443268798256082,0.542744852898738,0.542059452446523,0.500788201839312,0.546181848797589,0.474930855274374,0.549334560632923,0.52595550861632
"3673","TKM","SUSI",1.78246780582294,2.39258483806594,1.9012989928778,2.13896136698753,NA,2.13896136698753,2.41138240641495,2.38012651747735,NA,2.0795457734601,2.37534053476587,2.41046247036923,2.07241590223681,2.4087463853688,2.41138240641495,2.36015448726034,2.25996203306336,2.39641261983136,2.40006726864493,2.13896136698753,2.40342418130608,2.40635875461422,2.19837696051496,2.38870852654924,2.19837696051496,2.3216338805078,2.23471153201996
"3700","UGA","SUSI",0,0.408782681081041,-3.49548890852412e-23,0,0,0,0.769281009198216,0.24137321594409,0,-2.7963911268193e-22,0.180299745079194,0.75189316096452,0,0.719457182743465,0.769281009198216,0.124745271437592,0.0386498460034445,0.480222915073651,0.54843186281479,-4.47422580291088e-21,0.611083978505182,0.674328218189953,0,0.305851551487484,7.15876128465741e-20,0.0768239275640776,0.0123371593004872
"3727","UKR","SUSI",0.300892495112598,0.238817735887605,0.300892495112598,0.29072798855985,NA,0.282527079863883,0.226413978179107,0.243551572615471,NA,0.298582379986973,0.245893782735831,0.22695127866382,0.300892495112598,0.227848338463152,0.226413978179107,0.249183457092888,0.259884584863942,0.236134382445348,0.234313714644105,0.283451125914133,0.231808819986169,0.229453992207276,0.278137861125196,0.24131662363452,0.281949551082477,0.252340872398459,0.268671566769763
"3754","ARE","SUSI",1.16757630068638,8.98252653202181,1.16757630068638,1.2547088604391,1.13272327678529,1.7426511950543,5.31798178889531,7.23906452230005,1.09787025288421,1.18500281263692,6.33778964716186,5.23413664196386,1.16757630068638,5.07772859634156,5.31798178889531,5.60384978935082,4.32869681884574,4.28342365642964,4.28669337129991,1.64053183502412,4.59265033061255,4.86011428242545,3.65956750961403,8.1021568042989,3.65956750961403,4.97075254257386,3.99179492320507
"3781","GBR","SUSI",0.241998657784694,0.558628906836548,0.219998779804268,0.359331340346971,0.265831858930157,0.474830699744211,0.371247940919702,0.455593202175852,0.287831736910584,0.228432066363431,0.53209470655178,0.366959097358512,0.223665426134339,0.358595934978379,0.371247940919702,0.494759248418643,0.440515424907785,0.648589605702058,0.305948724421668,0.489497285064496,0.320644974500595,0.333773499725418,0.445497529103642,0.407697479867289,0.460164114423927,0.468659838301421,0.438877821384188
"3808","URY","SUSI",0.433850515086979,0.59975971483759,0.464839837593192,0.526818482605617,0.418355853833872,0.560906737362451,0.5825992631168,0.619844626052448,0.38736653132766,0.495829160099404,0.629734673724196,0.577974594593084,0.495829160099404,0.57707917244748,0.591774054661946,0.643856732375662,0.616880537491373,0.582720280181607,0.579039361978231,0.55780780511183,0.583373114849545,0.579127397712214,0.5825992631168,0.603303732038994,0.560906737362451,0.631963629204637,0.601486534395444
"3835","UZB","SUSI",1.9354405608821,1.82002688353527,1.9354405608821,1.90921875463796,NA,1.90786245431499,1.74658358934175,1.84650834406014,NA,1.92232965776003,1.85656511740605,1.75017783793766,1.9354405608821,1.7568826910978,1.74658358934175,1.87019691732721,1.88995201810672,1.80507149690828,1.79079255172742,1.90921875463796,1.7776768806163,1.76621131619856,1.89882045216184,1.83517187898475,1.90786245431499,1.88119275099592,1.89598961853642
"3862","YEM","SUSI",4.5705853092812,6.84467973128125,5.14190847294135,5.55326115077666,4.5705853092812,5.59896700386947,6.05054420555214,7.16898873905199,3.97640921907464,5.54183468750345,7.32105838687275,6.08940848212976,5.50755529768384,6.1619074372452,6.05054420555214,7.45938602933202,5.64246984868446,6.6829685233089,6.52857161393031,5.55326115077666,6.38675307913429,6.26277699490965,5.7132316366015,7.00844116185855,5.59896700386947,6.68709493274206,5.69064423871531
"3889","ZMB","SUSI",0.0880827000690309,0.276045038567873,0.109145954433364,0.172335717526365,0.057445239175455,0.214462226255032,0.256588734983699,0.283990602399029,0.057445239175455,0.151272463162031,0.287716305554322,0.25754090893786,0.130209208797698,0.259317131804815,0.256588734983699,0.291105329868906,0.296357462974389,0.272083117392788,0.26830039637855,0.193398971890698,0.264825845275549,0.261788433834175,0.256588734983699,0.280057190153416,0.235525480619365,0.294028705592391,0.276952446656116
"3916","ZWE","SUSI",0.222513329110238,0.330839854712604,0.238844582622916,0.296003969917289,0.222513329110238,0.336832103698984,0.311710303014941,0.339379386664821,0.222513329110238,0.275589903026441,0.343383603585758,0.312739537774561,0.257217242824679,0.312861458549363,0.311710303014941,0.347025973345315,0.352670728006488,0.326581761368222,0.322516264236258,0.316418036808137,0.31878197416016,0.315517501983379,0.355204763900747,0.335151933425953,0.355204763900747,0.350167885100041,0.354395891221207
